song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
2085482,Hadouken!,Declaration of war - hadouken vs. kissy sellout remix,fear,negative,"{'trust': 0.002854395008433852, 'fear': 0.8952237705725421, 'anger': 0.02199044970006022, 'sadness': 0.015415771455050731, 'anticipation': 0.04712112018072672, 'disgust': 0.014626671449029377, 'surprise': 0.0027678216341569376}","{'negative': 0.9965186556456673, 'positive': 0.0034813443543326673}"
1326187,Firewerk,Not Alone,sadness,negative,"{'anger': 0.13744326171832016, 'disgust': 0.15678925082366, 'sadness': 0.19643450805141138, 'fear': 0.17430945707571063, 'trust': 0.1520765743261559, 'anticipation': 0.07862594127289278, 'joy': 0.07862594127289278, 'surprise': 0.02569506545895656}","{'positive': 0.4392911324175907, 'negative': 0.5607088675824093}"
32087,TQ,Bounce,anticipation,negative,"{'anticipation': 0.2096621111223311, 'trust': 0.0907268798676309, 'anger': 0.08930621874850025, 'fear': 0.1938191059412786, 'surprise': 0.09385731586765726, 'disgust': 0.1063509300469351, 'sadness': 0.13809757281545246, 'joy': 0.0781798655902142}","{'positive': 0.4094969574904367, 'negative': 0.5905030425095633}"
1653433,Silversun Pickups,Booksmart Devil,anticipation,positive,"{'anticipation': 0.21764243672211844, 'joy': 0.12212230367719533, 'surprise': 0.09748549666360064, 'trust': 0.15139576721729434, 'anger': 0.09552013304492313, 'disgust': 0.09552013304492313, 'fear': 0.12479359658502215, 'sadness': 0.09552013304492313}","{'positive': 0.6131470960619242, 'negative': 0.38685290393807586}"
5525282,Poe Trait,SUNSET BABY,anticipation,positive,"{'anticipation': 0.27036892756464076, 'joy': 0.24942135149231115, 'trust': 0.2572024951794519, 'sadness': 0.05195699335541053, 'fear': 0.05537800547147503, 'anger': 0.044662079191653055, 'disgust': 0.038490610844230035, 'surprise': 0.032519536900827456}","{'positive': 0.812100491028805, 'negative': 0.18789950897119503}"
7802763,Fiona Culley,What Whiskey Does,fear,positive,"{'anticipation': 0.2544904682123645, 'joy': 0.2269355107179405, 'trust': 0.11813137440226416, 'anger': 0.05330594908996705, 'fear': 0.2938307484874969, 'sadness': 0.05330594908996705}","{'positive': 0.6711049027593308, 'negative': 0.3288950972406692}"
6757116,ILLENIUM & iann dior,First Time Kayzo Remix,anticipation,positive,"{'anticipation': 0.5300927974560853, 'fear': 0.05716932518909352, 'anger': 0.0797171150425507, 'disgust': 0.0634370590589372, 'joy': 0.056660390144511706, 'sadness': 0.0687762184799875, 'surprise': 0.0520010439316522, 'trust': 0.09214605069718176}","{'positive': 0.6184281807961213, 'negative': 0.3815718192038788}"
1199613,Pigface,Divebomber,anger,negative,"{'anticipation': 0.0059696444416639525, 'fear': 0.22666701803120004, 'anger': 0.23552658541764518, 'sadness': 0.21083818769181784, 'surprise': 0.14570361845671553, 'disgust': 0.17252209994193912, 'trust': 0.0027728460190183726}","{'negative': 0.9418017980644796, 'positive': 0.058198201935520485}"
6387603,Duce4ge,G4E Duce Closed Curtain,anger,negative,"{'anger': 0.26784611282295717, 'disgust': 0.24019662841881836, 'anticipation': 0.07880075228246368, 'fear': 0.18075944655476137, 'sadness': 0.14557108021068155, 'surprise': 0.02770579793890989, 'trust': 0.05296636441826992, 'joy': 0.006153817353138214}","{'negative': 0.9359601205306595, 'positive': 0.06403987946934064}"
113931,Holy Bible (KJV),Nehemiah 7,trust,positive,"{'trust': 0.35087311930832776, 'anticipation': 0.16952582319557166, 'fear': 0.05435984916773288, 'joy': 0.27111683948352466, 'surprise': 0.012324377457707826, 'anger': 0.09313546380648849, 'sadness': 0.04866452758064667}","{'positive': 0.840314629656663, 'negative': 0.159685370343337}"
3383148,Grave Pleasures,Crisis,fear,negative,"{'anticipation': 0.03681518730206688, 'sadness': 0.13442159342872473, 'fear': 0.4117788638135712, 'anger': 0.07491514395569432, 'disgust': 0.0309834227511814, 'trust': 0.29193912649618026, 'surprise': 0.019146662252581128}","{'negative': 0.7352332055781998, 'positive': 0.26476679442180023}"
2841983,Netherworlds,Balls To The Wall,sadness,negative,"{'sadness': 0.7977204345947227, 'anticipation': 0.032776031384371386, 'joy': 0.028117509783093738, 'surprise': 0.01457646085558463, 'trust': 0.0350162274034181, 'anger': 0.03720591399205297, 'disgust': 0.02282642967421883, 'fear': 0.03176099231253777}","{'negative': 0.9589065782993329, 'positive': 0.04109342170066721}"
4393780,Jake Owen,Señorita,surprise,negative,"{'sadness': 0.360758985899075, 'surprise': 0.38321444938446014, 'anger': 0.09668805860286324, 'joy': 0.03365716994446242, 'trust': 0.03365716994446242, 'fear': 0.08338696832378473, 'anticipation': 0.00565351294376492, 'disgust': 0.002983684957127233}","{'negative': 0.8336332579148665, 'positive': 0.1663667420851334}"
5663974,cdp,Sunset dreams,fear,negative,"{'fear': 0.35160649447870346, 'sadness': 0.2256730346700108, 'anticipation': 0.072171490528803, 'anger': 0.12615754112860267, 'disgust': 0.12615754112860267, 'joy': 0.019581263251215248, 'surprise': 0.0356690154554569, 'trust': 0.04298361935860517}","{'negative': 0.6655539954910259, 'positive': 0.3344460045089741}"
7673898,Spectro Da Kxng,Renny Speaks,trust,positive,"{'trust': 0.25015150912314255, 'anticipation': 0.10788721521602036, 'joy': 0.10788721521602036, 'anger': 0.10990657031914916, 'surprise': 0.10239910454607655, 'fear': 0.11479948922809004, 'sadness': 0.14389082953916096, 'disgust': 0.06307806681233995}","{'positive': 0.7458626864132458, 'negative': 0.2541373135867541}"
4529981,UPC bluii,Bullshit Skit,anger,negative,"{'anger': 0.2992979199906115, 'disgust': 0.2992979199906115, 'fear': 0.20070208000938847, 'sadness': 0.20070208000938847}","{'positive': 0.30920252816601806, 'negative': 0.6907974718339819}"
2092698,Charlie Parker,Ill Remember April,sadness,negative,"{'anticipation': 0.07977110452359525, 'joy': 0.08149590182378957, 'sadness': 0.22013479671276343, 'surprise': 0.035236486543525264, 'trust': 0.05704664660878823, 'anger': 0.1601967766565785, 'disgust': 0.1601967766565785, 'fear': 0.20592151047438118}","{'positive': 0.3118889222928528, 'negative': 0.6881110777071472}"
1608,Andre Nickatina,Ayo For Yayo,sadness,negative,"{'trust': 0.12734020348573735, 'anticipation': 0.17452156099588334, 'joy': 0.02541022894333373, 'surprise': 0.11741436547531632, 'anger': 0.1597276958118875, 'disgust': 0.07202967120509891, 'sadness': 0.19679466232734774, 'fear': 0.12676161175539483}","{'positive': 0.44107689493570823, 'negative': 0.5589231050642919}"
4876629,Cooley Savant,Monsters V,sadness,negative,"{'surprise': 0.004871229422207698, 'anticipation': 0.1874631888303756, 'joy': 0.15317011567034453, 'trust': 0.17960269014457184, 'fear': 0.21782073794634582, 'disgust': 0.0071227602041997505, 'sadness': 0.23789063525353976, 'anger': 0.012058642528414988}","{'negative': 0.6133084151348018, 'positive': 0.3866915848651981}"
1088020,Neuroactive,Visualise feat. Geoff Pinckney,sadness,positive,"{'anticipation': 0.07812289821365755, 'joy': 0.1488880723064745, 'anger': 0.23260566637865684, 'fear': 0.19928101167603776, 'sadness': 0.2571392990232965, 'trust': 0.08396305240187683}","{'positive': 0.5404005596300149, 'negative': 0.4595994403699851}"
2259685,INNA,Think Twice,joy,positive,"{'anticipation': 0.04021643655121892, 'anger': 0.022326479152660124, 'sadness': 0.08506285827898374, 'surprise': 0.07755458128667049, 'joy': 0.7067350621197217, 'fear': 0.017674260259632365, 'trust': 0.042922045358799336, 'disgust': 0.007508276992313251}","{'negative': 0.1917962639185549, 'positive': 0.8082037360814451}"
886875,PJ Harvey,This Is Mine,anger,negative,"{'anger': 0.5895559860939348, 'anticipation': 0.13681467130202177, 'joy': 0.13681467130202177, 'surprise': 0.13681467130202177}","{'positive': 0.40184285983061896, 'negative': 0.598157140169381}"
3077739,Jason Nkanga,Remember You,fear,negative,"{'anticipation': 0.2941021789285184, 'fear': 0.43592014595379197, 'sadness': 0.2384536079833507, 'anger': 0.007784952275365037, 'disgust': 0.00899478066741298, 'joy': 0.004360849940922893, 'trust': 0.008523067255745847, 'surprise': 0.0018604169948922746}","{'positive': 0.20411000395824985, 'negative': 0.79588999604175}"
6851962,Only Sun,Penny Drop,joy,positive,"{'joy': 0.5033275463604096, 'anger': 0.03194489621784276, 'fear': 0.024018176795410608, 'anticipation': 0.31866874666702394, 'surprise': 0.030381986770392333, 'trust': 0.030381986770392333, 'disgust': 0.02331568379651029, 'sadness': 0.037960976622018125}","{'positive': 0.9043191193481807, 'negative': 0.0956808806518192}"
896691,Santana,Life Is Anew,fear,positive,"{'anticipation': 0.19882271491542242, 'joy': 0.20812108361046333, 'surprise': 0.1487041542162817, 'trust': 0.08806193036230664, 'fear': 0.25406997587773245, 'disgust': 0.05111007050889681, 'sadness': 0.05111007050889681}","{'positive': 0.7263462212276283, 'negative': 0.27365377877237174}"
7659583,Skeezy Scott & Just Rich Gates,Hollywood Nights,fear,positive,"{'anticipation': 0.18064974542240664, 'joy': 0.1848996575906691, 'trust': 0.19220658336723756, 'fear': 0.2313913628594059, 'anger': 0.10680470977485679, 'sadness': 0.047888811289825035, 'disgust': 0.052995974466080294, 'surprise': 0.003163155229518603}","{'positive': 0.7325183677825573, 'negative': 0.2674816322174427}"
1435062,Royal Hunt,Out Of Reach,fear,negative,"{'anger': 0.21839681305233657, 'fear': 0.22809403234585537, 'sadness': 0.12106749520184004, 'anticipation': 0.13499892758738213, 'disgust': 0.08788546770012633, 'surprise': 0.04642377839851527, 'joy': 0.06303606191453524, 'trust': 0.100097423799409}","{'positive': 0.43343918809888166, 'negative': 0.5665608119011183}"
995773,The Octopus Project,The Falls,fear,negative,"{'fear': 0.24257788272756864, 'anticipation': 0.18935552931810787, 'joy': 0.18935552931810787, 'surprise': 0.18935552931810787, 'trust': 0.18935552931810787}","{'negative': 0.62561543614217, 'positive': 0.3743845638578301}"
7402106,Wiardon,Graveyard Shift,trust,positive,"{'trust': 0.2153879866712342, 'disgust': 0.07358277473947239, 'fear': 0.031303455531926046, 'sadness': 0.04762330178836102, 'surprise': 0.14983328385563882, 'anger': 0.0877160947573124, 'anticipation': 0.19727655132802757, 'joy': 0.19727655132802757}","{'negative': 0.4489980139665486, 'positive': 0.5510019860334513}"
3163144,Saint Vitus,The Bleeding Ground,fear,negative,"{'anger': 0.2774750213004617, 'disgust': 0.12624232226277388, 'fear': 0.33118783078521213, 'sadness': 0.20197683916118328, 'trust': 0.025236254766349317, 'surprise': 0.037881731724019534}","{'negative': 0.9005699945563296, 'positive': 0.0994300054436705}"
624677,Show Teeth,Lover’s Soul,joy,positive,"{'anticipation': 0.15584162906467797, 'joy': 0.42488702379848875, 'anger': 0.037581631509502264, 'surprise': 0.14887134531374532, 'trust': 0.11698168710065988, 'fear': 0.0558962869253593, 'sadness': 0.05994039628756631}","{'positive': 0.7761795088106469, 'negative': 0.22382049118935315}"
5900225,Tekllo,Love Letter,sadness,negative,"{'fear': 0.291705808907957, 'sadness': 0.300820317770095, 'joy': 0.12553086816305833, 'trust': 0.10047352722515032, 'anger': 0.06310577488776925, 'surprise': 0.0683461239856331, 'anticipation': 0.0394394004256176, 'disgust': 0.010578178634719444}","{'negative': 0.5973525545015506, 'positive': 0.4026474454984494}"
1040302,Kissin' Dynamite,Assassins Of Love,sadness,positive,"{'anticipation': 0.1256140858481039, 'joy': 0.18452792250025513, 'trust': 0.10101044224095519, 'disgust': 0.031456882163303834, 'fear': 0.17183510204840072, 'sadness': 0.20077671178506099, 'anger': 0.1510509839363734, 'surprise': 0.03372786947754693}","{'positive': 0.5165499673987098, 'negative': 0.48345003260129016}"
1291812,The Church,Musk,disgust,negative,"{'anger': 0.2283576081879222, 'disgust': 0.32117746345860393, 'fear': 0.1969872506171476, 'joy': 0.10105638829157719, 'anticipation': 0.04385052736047833, 'sadness': 0.08716769852397073, 'trust': 0.021403063560300004}","{'negative': 0.621934424955197, 'positive': 0.378065575044803}"
902118,Calabrese,Hungry Are The Dogs,fear,negative,"{'sadness': 0.22144921517049138, 'surprise': 0.049832266016190445, 'anger': 0.15951356358758106, 'disgust': 0.025960951061571563, 'fear': 0.29409828166348523, 'anticipation': 0.20256778591256455, 'joy': 0.025888777877728135, 'trust': 0.02068915871038792}","{'negative': 0.7288545753699832, 'positive': 0.2711454246300167}"
1479096,Counting Crows,Sunday Morning LA,anticipation,positive,"{'anticipation': 0.7425690874458375, 'trust': 0.08209384822379354, 'joy': 0.09191550181570145, 'surprise': 0.055471946194991864, 'sadness': 0.027949616319675633}","{'positive': 0.748322799318204, 'negative': 0.251677200681796}"
4119443,Spish,Bodie,disgust,negative,"{'trust': 0.263110508900108, 'disgust': 0.3807265739564743, 'joy': 0.040993521681498855, 'anger': 0.024948909983084102, 'fear': 0.1325810472452489, 'sadness': 0.08264012024999881, 'anticipation': 0.07499931798358705}","{'positive': 0.4841406440127335, 'negative': 0.5158593559872665}"
6421881,Zoan,Justice Hammer,trust,positive,"{'trust': 0.6742315312572301, 'anticipation': 0.07116850761565441, 'joy': 0.08519637271665437, 'surprise': 0.12304511283905481, 'sadness': 0.021503142554144865, 'disgust': 0.0076765775615101365, 'anger': 0.008589377727875687, 'fear': 0.008589377727875687}","{'negative': 0.05172531729930478, 'positive': 0.9482746827006953}"
3711803,Seven Lions,Coming Home 3LAU Remix,anticipation,negative,"{'anticipation': 0.5143897578161066, 'joy': 0.0035195103266717357, 'anger': 0.013704089434781186, 'disgust': 0.010839948943799903, 'fear': 0.22959511448036998, 'sadness': 0.2279515789982706}","{'positive': 0.08727027561844992, 'negative': 0.9127297243815501}"
2944852,The Rabble,Addicted to the Bone,fear,negative,"{'anticipation': 0.02660055035603462, 'fear': 0.23340774123482677, 'joy': 0.02297051705315305, 'surprise': 0.010344309531085134, 'trust': 0.02297051705315305, 'anger': 0.22961055202328307, 'disgust': 0.22374910438611387, 'sadness': 0.2303467083623504}","{'negative': 0.659458197168952, 'positive': 0.3405418028310479}"
6413965,Kids With Buns,1712,trust,negative,"{'anticipation': 0.3204473305787596, 'anger': 0.01020018704345303, 'joy': 0.31613117210227376, 'trust': 0.3245773256711371, 'sadness': 0.018690280209782438, 'fear': 0.009953704394594054}","{'negative': 0.5426316938346704, 'positive': 0.4573683061653296}"
6129436,SPINEKISSER,Never In My Heart,fear,positive,"{'anticipation': 0.14397824474729978, 'joy': 0.09467043636738369, 'trust': 0.10260414812818756, 'anger': 0.16842338533221676, 'disgust': 0.05104575877825576, 'fear': 0.17481089060660904, 'sadness': 0.17396396112958398, 'surprise': 0.09050317491046345}","{'positive': 0.5190688150403936, 'negative': 0.4809311849596063}"
5269429,Bloody Freddy,Ready Freddy,anticipation,negative,"{'anticipation': 0.291131828564286, 'fear': 0.1885984384618057, 'anger': 0.12514734300941824, 'disgust': 0.1298383820009781, 'sadness': 0.18350394902042735, 'surprise': 0.05096964753343893, 'joy': 0.03081041140964563}","{'negative': 0.8392987658825385, 'positive': 0.16070123411746143}"
2496267,Vory,Young Zeus,fear,negative,"{'anger': 0.32811311725197584, 'disgust': 0.32754639312334516, 'fear': 0.3297725800003173, 'anticipation': 0.0035932203767591827, 'joy': 0.0028791002290588473, 'sadness': 0.00234148351649488, 'surprise': 0.0019114297565187698, 'trust': 0.0038426757455300104}","{'positive': 0.022215480198625168, 'negative': 0.9777845198013748}"
6608157,Aint Afraid,Highkey How It Be,trust,positive,"{'fear': 0.03332092691139449, 'sadness': 0.0177321955697984, 'anger': 0.0170828667324477, 'anticipation': 0.29553651435409267, 'surprise': 0.013210287367056607, 'disgust': 0.008241327201133769, 'joy': 0.29301276890457856, 'trust': 0.32186311295949793}","{'negative': 0.05307058575002584, 'positive': 0.9469294142499741}"
1510371,Fektion Fekler,Saved,fear,negative,"{'anger': 0.24735326688970546, 'disgust': 0.24735326688970546, 'fear': 0.2509965438641022, 'sadness': 0.2509965438641022, 'anticipation': 0.003300378492384543}",{'negative': 1.0}
1356537,Devin Townsend Project,Believe demo,anticipation,negative,"{'anticipation': 0.6317001312966387, 'anger': 0.040466516741734515, 'disgust': 0.040466516741734515, 'fear': 0.040466516741734515, 'surprise': 0.1436834176099461, 'sadness': 0.10321690086821157}",{'negative': 1.0}
6972027,ILLBK,Been Away,joy,positive,"{'anticipation': 0.1424245143338885, 'joy': 0.5099473593312934, 'trust': 0.2794980917113687, 'anger': 0.010635670416982773, 'disgust': 0.007463458819691864, 'fear': 0.016551817523142394, 'sadness': 0.03120782657084565, 'surprise': 0.00227126129278676}","{'positive': 0.9571450159790857, 'negative': 0.04285498402091418}"
7208674,Alicia Walter,Prelude,anticipation,positive,"{'joy': 0.16362591350496444, 'trust': 0.16362591350496444, 'anticipation': 0.5242634593208498, 'fear': 0.0386020890341654, 'anger': 0.05494131231752795, 'disgust': 0.05494131231752795}","{'positive': 0.7254121064656996, 'negative': 0.2745878935343003}"
